VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,Value,OBS_STATUS
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),HUN,Hungary,2021,,1.21,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),HUN,Hungary,2021,,1.33,A
HOEMHOTS,Other staff employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),HUN,Hungary,2021,,1.98,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),IRL,Ireland,2021,,2.02,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),IRL,Ireland,2021,,5.81,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),IRL,Ireland,2021,,1.93,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),IRL,Ireland,2021,,1.38,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),IRL,Ireland,2021,,2.65,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),IRL,Ireland,2021,,3.7,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),IRL,Ireland,2021,,5.1,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),IRL,Ireland,2021,,1.21,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),IRL,Ireland,2021,,2.38,A
HOEMHOTS,Other staff employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),IRL,Ireland,2021,,3.31,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NLD,Netherlands,2021,,1.28,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2021,,1.28,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2021,,4.17,A
HOEMHASN,Associate nurses employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2021,,1.57,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2021,,1.94,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),KOR,Korea,2021,,0.25,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),MEX,Mexico,2021,,1.95,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),MEX,Mexico,2021,,1.55,A
HOEMHASN,Associate nurses employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),MEX,Mexico,2021,,0.78,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),MEX,Mexico,2021,,1.45,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),MEX,Mexico,2021,,1.46,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2021,,1.37,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NLD,Netherlands,2021,,4.49,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NLD,Netherlands,2021,,3.52,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2021,,2.06,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2021,,6.34,A
HOEMHASN,Associate nurses employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2021,,0.18,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2021,,0.93,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2021,,3.37,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NZL,New Zealand,2021,,3.39,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NZL,New Zealand,2021,,1.86,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NZL,New Zealand,2021,,5.08,A
HOEMHASN,Associate nurses employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NZL,New Zealand,2021,,0.14,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NZL,New Zealand,2021,,0.75,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NZL,New Zealand,2021,,2.83,A
HOEMHOTS,Other staff employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NZL,New Zealand,2021,,2.97,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2021,,2.81,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2021,,9.36,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2021,,1.83,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2021,,3.47,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),NOR,Norway,2021,,5.18,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NOR,Norway,2021,,2.79,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NOR,Norway,2021,,8.37,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NOR,Norway,2021,,1.51,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NOR,Norway,2021,,2.94,A
HOEMHOTS,Other staff employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),NOR,Norway,2021,,4.36,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2021,,1.3,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),POL,Poland,2021,,4.04,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),SVK,Slovak Republic,2021,,0.83,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),SVK,Slovak Republic,2021,,1.84,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),SVK,Slovak Republic,2021,,1.52,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),SVK,Slovak Republic,2021,,3.86,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHE,Switzerland,2021,,3.48,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHE,Switzerland,2021,,7.67,A
HOEMHASN,Associate nurses employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHE,Switzerland,2021,,1.54,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHE,Switzerland,2021,,1.7,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHE,Switzerland,2021,,3.08,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHE,Switzerland,2021,,4.11,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHE,Switzerland,2021,,8.11,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHE,Switzerland,2021,,2.82,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHE,Switzerland,2021,,5.81,A
HOEMHASN,Associate nurses employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHE,Switzerland,2021,,1.23,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHE,Switzerland,2021,,1.18,A
HOEMHOTS,Other staff employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHE,Switzerland,2021,,6.31,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),TUR,Türkiye,2021,,1.76,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),TUR,Türkiye,2021,,2.98,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),TUR,Türkiye,2021,,2.1,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),TUR,Türkiye,2021,,5.17,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),USA,United States,2021,,1.06,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),USA,United States,2021,,6.12,A
HOEMHASN,Associate nurses employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),USA,United States,2021,,2.26,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),USA,United States,2021,,2.11,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),USA,United States,2021,,9.71,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),USA,United States,2021,,0.98,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),USA,United States,2021,,5.21,A
HOEMHASN,Associate nurses employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),USA,United States,2021,,1.89,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),USA,United States,2021,,1.8,A
HOEMHOTS,Other staff employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),USA,United States,2021,,8.67,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHL,Chile,2021,,1.1,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHL,Chile,2021,,1.06,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHL,Chile,2021,,2.25,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHL,Chile,2021,,0.76,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),CHL,Chile,2021,,2.19,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHL,Chile,2021,,0.91,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHL,Chile,2021,,1.06,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHL,Chile,2021,,2.25,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),EST,Estonia,2021,,1.83,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHL,Chile,2021,,0.73,A
HOEMHOTS,Other staff employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),CHL,Chile,2021,,2.18,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2021,,2.3,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2021,,4.49,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2021,,2.6,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),EST,Estonia,2021,,3.01,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),EST,Estonia,2021,,3.6,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),EST,Estonia,2021,,2.03,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),EST,Estonia,2021,,2.18,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2021,,2.1,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2021,,3.5,A
HOEMHASN,Associate nurses employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2021,,0.14,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2021,,0.11,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2021,,1.89,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ISR,Israel,2021,,3.79,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ISR,Israel,2021,,2.55,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ISR,Israel,2021,,3.29,A
HOEMHASN,Associate nurses employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ISR,Israel,2021,,0.13,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ISR,Israel,2021,,0.09,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ISR,Israel,2021,,1.63,A
HOEMHOTS,Other staff employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ISR,Israel,2021,,3.44,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2021,,1.86,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2021,,3.01,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2021,,1.22,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2021,,1.04,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),LVA,Latvia,2021,,4.31,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2021,,3.0,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2021,,5.23,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2021,,1.59,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2021,,3.53,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),LTU,Lithuania,2021,,1.97,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),LTU,Lithuania,2021,,3.43,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),LTU,Lithuania,2021,,5.55,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),LTU,Lithuania,2021,,1.65,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),LTU,Lithuania,2021,,3.65,A
HOEMHOTS,Other staff employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),LTU,Lithuania,2021,,2.01,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2021,,1.95,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2021,,2.59,A
HOEMHASN,Associate nurses employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2021,,2.66,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),SVN,Slovenia,2021,,1.44,A
HOEMHASN,Associate nurses employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2021,,3.52,A
HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2021,,10.4,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2021,,3.05,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HRV,Croatia,2021,,13.63,A
HOEMHHCA,Healthcare assistants employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HRV,Croatia,2021,,1.29,A
HOEMHPHY,Physicians employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ROU,Romania,2021,,35570.5,A
HOEMHOTH,Other health service providers employed in hospitals,PERSMYNB,Number of persons (head counts),HRV,Croatia,2021,,7723.0,A
HOEMHOTS,Other staff employed in hospitals,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2021,,26940.0,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2021,,1.96,A
HOEMHASN,Associate nurses employed in hospitals,PFHEMPEF,% of total hospital employment (FTE),ROU,Romania,2021,,33.24,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2021,,2.32,A
HOEMHOTS,Other staff employed in hospitals,PFHEMPEF,% of total hospital employment (FTE),ROU,Romania,2021,,13.58,A
HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),BGR,Bulgaria,2021,,23.95,A
HOEMHOTH,Other health service providers employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),BGR,Bulgaria,2021,,8.23,A
HOEMHPHY,Physicians employed in hospitals,PERSMYNB,Number of persons (head counts),HRV,Croatia,2021,,9173.0,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2021,,1.44,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),ROU,Romania,2021,,6.37,A
HOEMHHCA,Healthcare assistants employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),ROU,Romania,2021,,23.49,A
HOEMHASN,Associate nurses employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HRV,Croatia,2021,,27.64,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2021,,0.09,A
HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),ROU,Romania,2021,,17.69,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,PFHEMPEF,% of total hospital employment (FTE),ROU,Romania,2021,,6.39,A
HOEMHASN,Associate nurses employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ROU,Romania,2021,,3.52,A
HOEMHOTS,Other staff employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ROU,Romania,2021,,1.44,A
HOEMHEMP,Total hospital employment,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2021,,71495.0,A
HOEMHHCA,Healthcare assistants employed in hospitals,PERSMYNB,Number of persons (head counts),HRV,Croatia,2021,,663.0,A
HOEMHHCA,Healthcare assistants employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),BGR,Bulgaria,2021,,0.82,A
HOEMHOTS,Other staff employed in hospitals,PERSMYNB,Number of persons (head counts),ROU,Romania,2021,,27584.0,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,PERSMYNB,Number of persons (head counts),HRV,Croatia,2021,,7002.0,A
HOEMHASN,Associate nurses employed in hospitals,PERSMYNB,Number of persons (head counts),ROU,Romania,2021,,67362.0,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2021,,1.88,A
HOEMHHCA,Healthcare assistants employed in hospitals,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2021,,586.0,A
HOEMHOTH,Other health service providers employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ROU,Romania,2021,,11469.0,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2021,,20967.0,A
HOEMHPHY,Physicians employed in hospitals,PERSMYNB,Number of persons (head counts),ROU,Romania,2021,,35896.0,A
HOEMHOTS,Other staff employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HRV,Croatia,2021,,24.54,A
HOEMHEMP,Total hospital employment,FTEEMPEF,Full-time equivalent persons (FTE),ROU,Romania,2021,,202321.0,A
HOEMHOTS,Other staff employed in hospitals,PERSMYNB,Number of persons (head counts),HRV,Croatia,2021,,12602.0,A
HOEMHOTH,Other health service providers employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),ROU,Romania,2021,,5.67,A
HOEMHASN,Associate nurses employed in hospitals,PERSMYNB,Number of persons (head counts),HRV,Croatia,2021,,14197.0,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ROU,Romania,2021,,12920.5,A
HOEMHOTS,Other staff employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),BGR,Bulgaria,2021,,37.68,A
HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2021,,10.61,A
HOEMHOTH,Other health service providers employed in hospitals,PERSMYNB,Number of persons (head counts),ROU,Romania,2021,,11510.0,A
HOEMHHCA,Healthcare assistants employed in hospitals,PFHEMPEF,% of total hospital employment (FTE),ROU,Romania,2021,,23.55,A
HOEMHHCA,Healthcare assistants employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ROU,Romania,2021,,47640.5,A
HOEMHPHY,Physicians employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ROU,Romania,2021,,1.86,A
HOEMHOTH,Other health service providers employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ROU,Romania,2021,,0.6,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2021,,3.19,A
HOEMHASN,Associate nurses employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2021,,3.59,A
HOEMHPHY,Physicians employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HRV,Croatia,2021,,17.86,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2021,,0.6,A
HOEMHOTS,Other staff employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2021,,3.92,A
HOEMHOTS,Other staff employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ROU,Romania,2021,,27475.5,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2021,,0.17,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2021,,1.77,A
HOEMHEMP,Total hospital employment,DENSPPNB,Density per 1 000 population (head counts),HRV,Croatia,2021,,13.0,A
HOEMHEMP,Total hospital employment,PERSMYNB,Number of persons (head counts),HRV,Croatia,2021,,51360.0,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),BGR,Bulgaria,2021,,29.33,A
HOEMHASN,Associate nurses employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),ROU,Romania,2021,,33.19,A
HOEMHOTS,Other staff employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),ROU,Romania,2021,,13.59,A
HOEMHOTH,Other health service providers employed in hospitals,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2021,,5881.0,A
HOEMHPHY,Physicians employed in hospitals,PFHEMPEF,% of total hospital employment (FTE),ROU,Romania,2021,,17.58,A
HOEMHOTH,Other health service providers employed in hospitals,PFHEMPEF,% of total hospital employment (FTE),ROU,Romania,2021,,5.67,A
HOEMHEMP,Total hospital employment,DENSEFEF,Density per 1 000 population (FTE),ROU,Romania,2021,,10.58,A
HOEMHASN,Associate nurses employed in hospitals,FTEEMPEF,Full-time equivalent persons (FTE),ROU,Romania,2021,,67245.0,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ROU,Romania,2021,,2.49,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSEFEF,Density per 1 000 population (FTE),ROU,Romania,2021,,0.68,A
HOEMHOTH,Other health service providers employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2021,,0.86,A
HOEMHPHY,Physicians employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),BGR,Bulgaria,2021,,2.49,A
HOEMHHCA,Healthcare assistants employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2021,,2.49,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,DENSPPNB,Density per 1 000 population (head counts),ROU,Romania,2021,,0.68,A
HOEMHPHY,Physicians employed in hospitals,PERSMYNB,Number of persons (head counts),BGR,Bulgaria,2021,,17121.0,A
HOEMHOTH,Other health service providers employed in hospitals,PTHEMPNB,% of total hospital employment (head counts),HRV,Croatia,2021,,15.04,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,PERSMYNB,Number of persons (head counts),ROU,Romania,2021,,12933.0,A
HOEMHHCA,Healthcare assistants employed in hospitals,PERSMYNB,Number of persons (head counts),ROU,Romania,2021,,47681.0,A
HOEMHEMP,Total hospital employment,PERSMYNB,Number of persons (head counts),ROU,Romania,2021,,202966.0,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,PERSMYNB,Number of persons (head counts),AUT,Austria,2018,,62079.0,A
HOEMHHCA,Healthcare assistants employed in hospitals,PERSMYNB,Number of persons (head counts),AUT,Austria,2018,,10498.0,A
HOEMHOTH,Other health service providers employed in hospitals,PERSMYNB,Number of persons (head counts),AUT,Austria,2018,,20990.0,A
HOEMHEMP,Total hospital employment,PERSMYNB,Number of persons (head counts),BEL,Belgium,2018,,196918.0,A
HOEMHPHY,Physicians employed in hospitals,PERSMYNB,Number of persons (head counts),BEL,Belgium,2018,,7501.0,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,PERSMYNB,Number of persons (head counts),BEL,Belgium,2018,,83216.0,A
HOEMHASN,Associate nurses employed in hospitals,PERSMYNB,Number of persons (head counts),BEL,Belgium,2018,,903.0,A
HOEMHHCA,Healthcare assistants employed in hospitals,PERSMYNB,Number of persons (head counts),BEL,Belgium,2018,,10663.0,A
HOEMHOTH,Other health service providers employed in hospitals,PERSMYNB,Number of persons (head counts),BEL,Belgium,2018,,24461.0,A
HOEMHOTS,Other staff employed in hospitals,PERSMYNB,Number of persons (head counts),BEL,Belgium,2018,,70175.0,A
HOEMHEMP,Total hospital employment,PERSMYNB,Number of persons (head counts),CAN,Canada,2018,,643007.0,A
HOEMHNUR,Professional nurses and midwives employed in hospitals,PERSMYNB,Number of persons (head counts),CAN,Canada,2018,,185583.0,A
