Date,Open,High,Low,Close,Volume
7/28/2008,0.285250008,0.297749996,0.284000009,0.288249999,541980000
7/29/2008,0.288749993,0.298500001,0.28549999,0.29124999,541980000
7/30/2008,0.296999991,0.297500014,0.280499995,0.287,541980000
7/31/2008,0.286249995,0.292250007,0.282999992,0.286000013,541980000
8/1/2008,0.278499991,0.279500008,0.267500013,0.270999998,541980000
8/4/2008,0.270999998,0.272500008,0.263749987,0.264499992,541980000
8/5/2008,0.269499987,0.27974999,0.266499996,0.27974999,541980000
8/6/2008,0.280499995,0.28975001,0.271499991,0.287250012,541980000
8/7/2008,0.284750015,0.297500014,0.279500008,0.28275001,541980000
8/8/2008,0.284999996,0.287499994,0.273999989,0.275000006,541980000
8/11/2008,0.27700001,0.287499994,0.275999993,0.280750006,541980000
8/12/2008,0.282999992,0.283749998,0.27274999,0.276749998,541980000
8/13/2008,0.298750013,0.31099999,0.291500002,0.306499988,541980000
8/14/2008,0.304250002,0.337249994,0.304250002,0.324999988,541980000
8/15/2008,0.330749989,0.334500015,0.321749985,0.324000001,541980000
8/18/2008,0.326249987,0.333499998,0.322750002,0.330500007,541980000
8/19/2008,0.323749989,0.337500006,0.323749989,0.335500002,541980000
8/20/2008,0.340499997,0.352999985,0.338,0.351999998,541980000
8/21/2008,0.345750004,0.348500013,0.333499998,0.340499997,541980000
8/22/2008,0.342999995,0.347000003,0.333000004,0.340249985,541980000
8/25/2008,0.338250011,0.346249998,0.334250003,0.33524999,541980000
8/26/2008,0.337000012,0.337249994,0.323749989,0.327250004,541980000
8/27/2008,0.319750011,0.33375001,0.31674999,0.329750001,541980000
8/28/2008,0.330249995,0.33375001,0.32525,0.328500003,541980000
8/29/2008,0.324000001,0.324999988,0.314999998,0.316000015,541980000
9/2/2008,0.321249992,0.324000001,0.303750008,0.307999998,541980000
9/3/2008,0.303750008,0.305000007,0.288749993,0.291500002,541980000
9/4/2008,0.288249999,0.29124999,0.285750002,0.287499994,541980000
9/5/2008,0.284999996,0.292499989,0.284750015,0.291750014,541980000
9/8/2008,0.294499993,0.294499993,0.275000006,0.27974999,541980000
9/9/2008,0.278750002,0.295749992,0.269250005,0.270249993,541980000
9/10/2008,0.273499995,0.279000014,0.268750012,0.270500004,541980000
9/11/2008,0.254999995,0.263000011,0.248999998,0.257499993,541980000
9/12/2008,0.255250007,0.256999999,0.240250006,0.254750013,541980000
9/15/2008,0.245749995,0.249500006,0.229499996,0.232500002,541980000
9/16/2008,0.224250004,0.241500005,0.219999999,0.239749998,541980000
9/17/2008,0.234249994,0.255499989,0.231999993,0.25,541980000
9/18/2008,0.252999991,0.28549999,0.252499998,0.272249997,541980000
9/19/2008,0.285250008,0.287499994,0.272500008,0.285250008,541980000
9/22/2008,0.282999992,0.29124999,0.277749985,0.279249996,541980000
9/23/2008,0.27700001,0.287250012,0.270249993,0.27125001,541980000
9/24/2008,0.267749995,0.286749989,0.266250014,0.28125,541980000
9/25/2008,0.28125,0.293500006,0.276499987,0.286749989,541980000
9/26/2008,0.27974999,0.294250011,0.274500012,0.292250007,541980000
9/29/2008,0.284500003,0.287999988,0.25,0.252499998,541980000
9/30/2008,0.256500006,0.270249993,0.253749996,0.267749995,541980000
10/1/2008,0.263749987,0.2685,0.255499989,0.260250002,541980000
10/2/2008,0.261999995,0.261999995,0.231999993,0.233250007,541980000
10/3/2008,0.237000003,0.243750006,0.224250004,0.225749999,541980000
10/6/2008,0.215000004,0.215499997,0.182750002,0.196250007,541980000
10/7/2008,0.203250006,0.203749999,0.179499999,0.180999994,541980000
10/8/2008,0.174500003,0.195500001,0.172749996,0.184750006,541980000
10/9/2008,0.191499993,0.194250003,0.171000004,0.172999993,541980000
10/10/2008,0.158000007,0.183249995,0.157000005,0.170249999,541980000
10/13/2008,0.184750006,0.201499999,0.182500005,0.201250002,541980000
10/14/2008,0.208749995,0.209999993,0.191249996,0.19675,541980000
10/15/2008,0.195500001,0.196500003,0.175500005,0.175500005,541980000
10/16/2008,0.180749997,0.193499997,0.172499999,0.192499995,541980000
10/17/2008,0.187000006,0.202250004,0.183500007,0.191249996,541980000
10/20/2008,0.197750002,0.199249998,0.190249994,0.194999993,541980000
10/21/2008,0.191249996,0.19325,0.179000005,0.180000007,541980000
10/22/2008,0.177499995,0.185000002,0.168500006,0.173250005,541980000
10/23/2008,0.172749996,0.177000001,0.156499997,0.163499996,541980000
10/24/2008,0.150000006,0.173749998,0.149250001,0.165250003,541980000
10/27/2008,0.164250001,0.184499994,0.158999994,0.174250007,541980000
10/28/2008,0.183500007,0.200749993,0.180250004,0.200499997,541980000
10/29/2008,0.199249998,0.219999999,0.198249996,0.207000002,541980000
10/30/2008,0.21875,0.219999999,0.202500001,0.215749994,541980000
10/31/2008,0.209000006,0.223250002,0.208499998,0.218999997,541980000
11/3/2008,0.223749995,0.227750003,0.207499996,0.210999995,541980000
11/4/2008,0.218250006,0.2245,0.212500006,0.2245,541980000
11/5/2008,0.216250002,0.222499996,0.212750003,0.212750003,541980000
11/6/2008,0.20025,0.207749993,0.189999998,0.190500006,541980000
11/7/2008,0.216999993,0.226750001,0.202500001,0.217999995,541980000
11/10/2008,0.226249993,0.227500007,0.199249998,0.203999996,541980000
11/11/2008,0.201000005,0.202500001,0.193000004,0.194999993,541980000
11/12/2008,0.188999996,0.193499997,0.181250006,0.183500007,541980000
11/13/2008,0.174999997,0.198750004,0.171499997,0.198500007,541980000
11/14/2008,0.190500006,0.191499993,0.178499997,0.179250002,541980000
11/17/2008,0.177499995,0.182249993,0.173749998,0.175500005,541980000
11/18/2008,0.179000005,0.180000007,0.164000005,0.169750005,541980000
11/19/2008,0.168249995,0.172499999,0.155000001,0.155750006,541980000
11/20/2008,0.154499993,0.162249997,0.145750001,0.147499993,541980000
11/21/2008,0.152250007,0.159500003,0.143749997,0.159500003,541980000
11/24/2008,0.169249997,0.172000006,0.159999996,0.170000002,541980000
11/25/2008,0.177499995,0.178000003,0.169750005,0.17475,541980000
11/26/2008,0.171749994,0.190750003,0.170750007,0.190249994,541980000
11/28/2008,0.187250003,0.189999998,0.184249997,0.186749995,541980000
12/1/2008,0.179250002,0.180999994,0.170499995,0.170750007,541980000
12/2/2008,0.173999995,0.182500005,0.171749994,0.180250004,541980000
12/3/2008,0.173250005,0.189750001,0.171749994,0.189500004,541980000
12/4/2008,0.185749993,0.194999993,0.172749996,0.177000001,541980000
12/5/2008,0.171499997,0.184750006,0.168500006,0.184,541980000
12/8/2008,0.1875,0.191249996,0.173749998,0.178000003,541980000
12/9/2008,0.175750002,0.202250004,0.173749998,0.195250005,541980000
12/10/2008,0.199000001,0.21875,0.195749998,0.213750005,541980000
12/11/2008,0.212500006,0.219999999,0.202250004,0.204750001,541980000
12/12/2008,0.198750004,0.216250002,0.194749996,0.215000004,541980000
12/15/2008,0.216250002,0.217500001,0.201250002,0.208000004,541980000
12/16/2008,0.209999993,0.222499996,0.208000004,0.222000003,541980000
12/17/2008,0.217999995,0.236249998,0.215000004,0.232999995,541980000
12/18/2008,0.2315,0.232250005,0.208749995,0.211500004,541980000
12/19/2008,0.214249998,0.222499996,0.212249994,0.213,541980000
12/22/2008,0.216250002,0.216749996,0.192750007,0.200499997,541980000
12/23/2008,0.201749995,0.206,0.194749996,0.197750002,541980000
12/24/2008,0.193749994,0.198500007,0.188999996,0.193000004,541980000
12/26/2008,0.193000004,0.195500001,0.182500005,0.187749997,541980000
12/29/2008,0.190249994,0.193749994,0.178000003,0.193749994,541980000
12/30/2008,0.196250007,0.203500003,0.191750005,0.200499997,541980000
12/31/2008,0.197999999,0.206750005,0.194499999,0.201749995,541980000
1/2/2009,0.201749995,0.219249994,0.201000005,0.217749998,541980000
1/5/2009,0.21525,0.226750001,0.213750005,0.221750006,541980000
1/6/2009,0.228249997,0.235750005,0.223250002,0.229249999,541980000
1/7/2009,0.224000007,0.224000007,0.207749993,0.215499997,541980000
1/8/2009,0.212750003,0.212750003,0.196999997,0.209999993,541980000
1/9/2009,0.209999993,0.209999993,0.197750002,0.198249996,541980000
1/12/2009,0.198249996,0.199249998,0.1875,0.190249994,541980000
1/13/2009,0.183750004,0.198500007,0.180250004,0.191249996,541980000
1/14/2009,0.184499994,0.186749995,0.180000007,0.182750002,541980000
1/15/2009,0.183750004,0.192249998,0.180000007,0.189250007,541980000
1/16/2009,0.194499999,0.201499999,0.188250005,0.199750006,541980000
1/20/2009,0.199249998,0.200000003,0.178749993,0.180250004,541980000
1/21/2009,0.183750004,0.190249994,0.177000001,0.188999996,541980000
1/22/2009,0.182999998,0.190500006,0.178749993,0.185499996,541980000
1/23/2009,0.180250004,0.198500007,0.180000007,0.192750007,541980000
1/26/2009,0.193749994,0.204999998,0.190500006,0.199249998,541980000
1/27/2009,0.202500001,0.212500006,0.201749995,0.210999995,541980000
1/28/2009,0.218500003,0.223250002,0.211500004,0.219750002,541980000
1/29/2009,0.212500006,0.215000004,0.206,0.207000002,541980000
1/30/2009,0.205500007,0.210999995,0.196250007,0.198750004,541980000
2/2/2009,0.195749998,0.211750001,0.194749996,0.2095,541980000
2/3/2009,0.209999993,0.213750005,0.204249993,0.211999997,541980000
2/4/2009,0.212500006,0.228750005,0.212500006,0.217999995,541980000
2/5/2009,0.212249994,0.236499995,0.209999993,0.233999997,541980000
2/6/2009,0.234750003,0.248249993,0.230749995,0.246749997,541980000
2/9/2009,0.245749995,0.249249995,0.236750007,0.243499994,541980000
2/10/2009,0.243249997,0.2465,0.228499994,0.232999995,541980000
2/11/2009,0.214499995,0.22225,0.196500003,0.203749999,541980000
2/12/2009,0.199249998,0.209250003,0.196500003,0.208000004,541980000
2/13/2009,0.203250006,0.210250005,0.201749995,0.207749993,541980000
2/17/2009,0.200000003,0.204750001,0.194999993,0.195749998,541980000
2/18/2009,0.195749998,0.207499996,0.195500001,0.201000005,541980000
2/19/2009,0.204999998,0.206750005,0.185499996,0.185499996,541980000
2/20/2009,0.182999998,0.19325,0.181250006,0.190249994,541980000
2/23/2009,0.193499997,0.194499999,0.180250004,0.181500003,541980000
2/24/2009,0.182500005,0.197999999,0.182249993,0.197750002,541980000
2/25/2009,0.197249994,0.206,0.190500006,0.200000003,541980000
2/26/2009,0.207000002,0.213499993,0.203999996,0.206499994,541980000
2/27/2009,0.201250002,0.211750001,0.199750006,0.207000002,541980000
3/2/2009,0.202000007,0.206249997,0.188749999,0.189500004,541980000
3/3/2009,0.193000004,0.204500005,0.186749995,0.196999997,541980000
3/4/2009,0.202250004,0.217500001,0.200499997,0.211500004,541980000
3/5/2009,0.208499998,0.216999993,0.205500007,0.206499994,541980000
3/6/2009,0.206499994,0.217250004,0.203749999,0.209749997,541980000
3/9/2009,0.208250001,0.224000007,0.207000002,0.207499996,541980000
3/10/2009,0.215000004,0.230250001,0.213,0.226249993,541980000
3/11/2009,0.226249993,0.296249986,0.222499996,0.232500002,541980000
3/12/2009,0.231749997,0.248750001,0.228750005,0.246250004,541980000
3/13/2009,0.242750004,0.248500004,0.238749996,0.245000005,541980000
3/16/2009,0.247500002,0.247749999,0.233500004,0.235499993,541980000
3/17/2009,0.236249998,0.247749999,0.233250007,0.247250006,541980000
3/18/2009,0.243499994,0.262250006,0.243249997,0.254999995,541980000
3/19/2009,0.256749988,0.256749988,0.250250012,0.252000004,541980000
3/20/2009,0.25575,0.256000012,0.231749997,0.238250002,541980000
3/23/2009,0.245749995,0.256000012,0.240250006,0.255499989,541980000
3/24/2009,0.249249995,0.25150001,0.243249997,0.244499996,541980000
3/25/2009,0.252000004,0.25999999,0.238999993,0.248500004,541980000
3/26/2009,0.252499998,0.264499992,0.249750003,0.263999999,541980000
3/27/2009,0.261249989,0.267749995,0.257499993,0.261500001,541980000
3/30/2009,0.25150001,0.254750013,0.241249993,0.244749993,541980000
3/31/2009,0.248500004,0.252499998,0.244749993,0.2465,541980000
4/1/2009,0.243499994,0.254999995,0.234249994,0.252750009,541980000
4/2/2009,0.262250006,0.269250005,0.25850001,0.264499992,541980000
4/3/2009,0.264750004,0.283749998,0.260250002,0.282999992,541980000
4/6/2009,0.278250009,0.286249995,0.274500012,0.283749998,541980000
4/7/2009,0.278250009,0.28125,0.272249997,0.273999989,541980000
4/8/2009,0.27700001,0.286000013,0.274749994,0.285250008,541980000
4/9/2009,0.292499989,0.301999986,0.290250003,0.300999999,541980000
4/13/2009,0.297250003,0.297500014,0.284750015,0.29124999,541980000
4/14/2009,0.287250012,0.300000012,0.286000013,0.293000013,541980000
4/15/2009,0.28275001,0.286000013,0.27274999,0.284750015,541980000
4/16/2009,0.289999992,0.29550001,0.279000014,0.291999996,541980000
4/17/2009,0.291999996,0.296750009,0.284999996,0.294,541980000
4/20/2009,0.28275001,0.285250008,0.274749994,0.276250005,541980000
4/21/2009,0.272500008,0.287,0.2685,0.2755,541980000
4/22/2009,0.273000002,0.295249999,0.2685,0.283749998,541980000
4/23/2009,0.286500007,0.289000005,0.270500004,0.279249996,541980000
4/24/2009,0.282000005,0.287750006,0.275249988,0.285750002,541980000
4/27/2009,0.282000005,0.289999992,0.273750007,0.2755,541980000
4/28/2009,0.272000015,0.282000005,0.269499987,0.276250005,541980000
4/29/2009,0.277500004,0.278750002,0.268750012,0.272000015,541980000
4/30/2009,0.277249992,0.294999987,0.275000006,0.287,541980000
5/1/2009,0.286249995,0.298500001,0.286000013,0.291750014,541980000
5/4/2009,0.296750009,0.309749991,0.292750001,0.307500005,541980000
5/5/2009,0.300749987,0.302749991,0.288749993,0.294999987,541980000
5/6/2009,0.29824999,0.300999999,0.283250004,0.289000005,541980000
5/7/2009,0.29550001,0.29550001,0.264499992,0.268249989,541980000
5/8/2009,0.262499988,0.262499988,0.227750003,0.231250003,541980000
5/11/2009,0.227500007,0.241500005,0.225500003,0.235750005,541980000
5/12/2009,0.240999997,0.240999997,0.219999999,0.2245,541980000
5/13/2009,0.223000005,0.224250004,0.208250001,0.209999993,541980000
5/14/2009,0.209749997,0.217500001,0.208250001,0.213,541980000
5/15/2009,0.214499995,0.225999996,0.211999997,0.218500003,541980000
5/18/2009,0.224000007,0.233250007,0.223499998,0.231749997,541980000
5/19/2009,0.233250007,0.238999993,0.229499996,0.236249998,541980000
5/20/2009,0.240500003,0.256249994,0.239500001,0.243249997,541980000
5/21/2009,0.240250006,0.245000005,0.234999999,0.241750002,541980000
5/22/2009,0.241750002,0.248999998,0.23725,0.245499998,541980000
5/26/2009,0.243249997,0.260749996,0.24075,0.258749992,541980000
5/27/2009,0.257499993,0.26699999,0.254999995,0.259249985,541980000
5/28/2009,0.263249993,0.264999986,0.25150001,0.26275,541980000
5/29/2009,0.263000011,0.263500005,0.251749992,0.260749996,541980000
6/1/2009,0.263749987,0.275000006,0.26275,0.273499995,541980000
6/2/2009,0.273499995,0.279500008,0.266250014,0.27125001,541980000
6/3/2009,0.267749995,0.268750012,0.256249994,0.26275,541980000
6/4/2009,0.263500005,0.27274999,0.263249993,0.272249997,541980000
6/5/2009,0.277249992,0.277249992,0.267500013,0.270749986,541980000
6/8/2009,0.268750012,0.273000002,0.262499988,0.269250005,541980000
6/9/2009,0.273000002,0.287,0.270999998,0.284000009,541980000
6/10/2009,0.28549999,0.294750005,0.279249996,0.293000013,541980000
6/11/2009,0.293749988,0.305000007,0.287499994,0.289249986,541980000
6/12/2009,0.284999996,0.288749993,0.278499991,0.287750006,541980000
6/15/2009,0.282499999,0.286249995,0.277999997,0.282999992,541980000
6/16/2009,0.282999992,0.286500007,0.27125001,0.275249988,541980000
6/17/2009,0.279500008,0.284750015,0.268750012,0.282000005,541980000
6/18/2009,0.280999988,0.286249995,0.273499995,0.276499987,541980000
6/19/2009,0.279249996,0.286500007,0.275750011,0.279500008,541980000
6/22/2009,0.280499995,0.280499995,0.26275,0.263749987,541980000
6/23/2009,0.266250014,0.266750008,0.252249986,0.262499988,541980000
6/24/2009,0.265749991,0.277500004,0.265749991,0.27125001,541980000
6/25/2009,0.268750012,0.286000013,0.266000003,0.28549999,541980000
6/26/2009,0.284249991,0.290250003,0.281749994,0.289249986,541980000
6/29/2009,0.289999992,0.294499993,0.286249995,0.289249986,541980000
6/30/2009,0.288249999,0.292250007,0.27700001,0.282249987,541980000
7/1/2009,0.284000009,0.287250012,0.278750002,0.283499986,541980000
7/2/2009,0.274250001,0.277749985,0.268750012,0.272500008,541980000
7/6/2009,0.272249997,0.272500008,0.259249985,0.263749987,541980000
7/7/2009,0.264750004,0.266250014,0.25150001,0.252249986,541980000
7/8/2009,0.253749996,0.254500002,0.242750004,0.252750009,541980000
7/9/2009,0.256999999,0.262499988,0.256249994,0.258249998,541980000
7/10/2009,0.258249998,0.261000007,0.252750009,0.259249985,541980000
7/13/2009,0.264499992,0.264499992,0.248750001,0.262250006,541980000
7/14/2009,0.26425001,0.268750012,0.261249989,0.267749995,541980000
7/15/2009,0.277500004,0.284249991,0.275000006,0.278750002,541980000
7/16/2009,0.281749994,0.294250011,0.280250013,0.293249995,541980000
7/17/2009,0.293249995,0.302749991,0.290250003,0.301750004,541980000
7/20/2009,0.304250002,0.308750004,0.300249994,0.305500001,541980000
7/21/2009,0.304749995,0.305999994,0.292250007,0.299250007,541980000
7/22/2009,0.293249995,0.309500009,0.29124999,0.30675,541980000
7/23/2009,0.307249993,0.326000005,0.30399999,0.324999988,541980000
7/24/2009,0.314999998,0.324999988,0.312999994,0.324000001,541980000
7/27/2009,0.32100001,0.330249995,0.317999989,0.325500011,541980000
7/28/2009,0.323249996,0.32949999,0.320499986,0.326000005,541980000
7/29/2009,0.322250009,0.324250013,0.316249996,0.319499999,541980000
7/30/2009,0.324999988,0.329250008,0.319249988,0.321999997,541980000
7/31/2009,0.321999997,0.327749997,0.314500004,0.323249996,541980000
8/3/2009,0.331,0.335750014,0.324750006,0.331999987,541980000
8/4/2009,0.326249987,0.340000004,0.325749993,0.334250003,541980000
8/5/2009,0.332249999,0.337500006,0.328249991,0.335000008,541980000
8/6/2009,0.336250007,0.34224999,0.326000005,0.328000009,541980000
8/7/2009,0.345750004,0.355749995,0.338,0.342750013,541980000
8/10/2009,0.34525001,0.350250006,0.32949999,0.331499994,541980000
8/11/2009,0.329250008,0.334250003,0.321999997,0.323749989,541980000
8/12/2009,0.324000001,0.339249998,0.323749989,0.335750014,541980000
8/13/2009,0.338250011,0.347000003,0.332249999,0.345750004,541980000
8/14/2009,0.34525001,0.345750004,0.331,0.335500002,541980000
8/17/2009,0.32525,0.326249987,0.317999989,0.321500003,541980000
8/18/2009,0.321500003,0.337000012,0.321249992,0.333249986,541980000
8/19/2009,0.328249991,0.331499994,0.324999988,0.32949999,541980000
8/20/2009,0.328000009,0.344000012,0.327250004,0.342500001,541980000
8/21/2009,0.34525001,0.348749995,0.338250011,0.348250002,541980000
8/24/2009,0.346249998,0.349999994,0.336499989,0.338499993,541980000
8/25/2009,0.340249985,0.344999999,0.334500015,0.341500014,541980000
8/26/2009,0.340750009,0.346249998,0.33950001,0.345499992,541980000
8/27/2009,0.347000003,0.351749986,0.343250006,0.350250006,541980000
8/28/2009,0.359750003,0.375750005,0.359250009,0.368250012,541980000
8/31/2009,0.363999993,0.365750015,0.358249992,0.363000005,541980000
9/1/2009,0.362749994,0.372999996,0.348749995,0.350749999,541980000
9/2/2009,0.351249993,0.359250009,0.349249989,0.355749995,541980000
9/3/2009,0.355749995,0.364749998,0.354750007,0.364250004,541980000
9/4/2009,0.362749994,0.380250007,0.362749994,0.377750009,541980000
9/8/2009,0.380499989,0.388249993,0.377499998,0.388249993,541980000
9/9/2009,0.387499988,0.399749994,0.381999999,0.398999989,541980000
9/10/2009,0.400249988,0.412250012,0.395749986,0.411749989,541980000
9/11/2009,0.410750002,0.412250012,0.405000001,0.407999992,541980000
9/14/2009,0.40200001,0.405250013,0.39774999,0.401250005,541980000
9/15/2009,0.405000001,0.414499998,0.401250005,0.409500003,541980000
9/16/2009,0.408499986,0.409249991,0.392500013,0.398499995,541980000
9/17/2009,0.397500008,0.397500008,0.374249995,0.381000012,541980000
9/18/2009,0.384750009,0.387499988,0.377499998,0.380499989,541980000
9/21/2009,0.375999987,0.385250002,0.372750014,0.378749996,541980000
9/22/2009,0.381500006,0.383749992,0.37650001,0.379500002,541980000
9/23/2009,0.381749988,0.38499999,0.372999996,0.37349999,541980000
9/24/2009,0.379750013,0.379750013,0.367249995,0.368499994,541980000
9/25/2009,0.36649999,0.368250012,0.359750003,0.362500012,541980000
9/28/2009,0.363750011,0.379999995,0.363750011,0.37075001,541980000
9/29/2009,0.372999996,0.377499998,0.363249987,0.363999993,541980000
9/30/2009,0.371499985,0.380250007,0.363249987,0.375750005,541980000
10/1/2009,0.374500006,0.374500006,0.348749995,0.349000007,541980000
10/2/2009,0.345499992,0.35374999,0.343499988,0.346249998,541980000
10/5/2009,0.349999994,0.351249993,0.338499993,0.344500005,541980000
10/6/2009,0.348749995,0.356249988,0.346249998,0.350250006,541980000
10/7/2009,0.347750008,0.351500005,0.34375,0.347499996,541980000
10/8/2009,0.3495,0.350499988,0.337249994,0.349750012,541980000
10/9/2009,0.347750008,0.354750007,0.347250015,0.354250014,541980000
10/12/2009,0.348250002,0.356999993,0.34799999,0.350250006,541980000
10/13/2009,0.35225001,0.356249988,0.345750004,0.349000007,541980000
10/14/2009,0.362500012,0.362500012,0.346749991,0.348500013,541980000
10/15/2009,0.34799999,0.351249993,0.335999995,0.338250011,541980000
10/16/2009,0.333999991,0.335000008,0.324499995,0.330500007,541980000
10/19/2009,0.333249986,0.34525001,0.330500007,0.342500001,541980000
10/20/2009,0.348250002,0.350749999,0.340000004,0.342750013,541980000
10/21/2009,0.341500014,0.346749991,0.332749993,0.334500015,541980000
10/22/2009,0.332749993,0.338499993,0.326999992,0.336750001,541980000
10/23/2009,0.341250002,0.341250002,0.32675001,0.328750014,541980000
10/26/2009,0.331250012,0.336250007,0.322750002,0.324499995,541980000
10/27/2009,0.323000014,0.327749997,0.310250014,0.313499987,541980000
10/28/2009,0.306499988,0.313499987,0.298999995,0.300500005,541980000
10/29/2009,0.305249989,0.315250009,0.30250001,0.313749999,541980000
10/30/2009,0.312249988,0.313499987,0.297500014,0.298999995,541980000
11/2/2009,0.298500001,0.30825001,0.293249995,0.301750004,541980000
11/3/2009,0.291999996,0.301750004,0.289000005,0.300249994,541980000
11/4/2009,0.30250001,0.305750012,0.29824999,0.299499989,541980000
11/5/2009,0.303000003,0.309749991,0.301999986,0.30675,541980000
11/6/2009,0.326000005,0.335750014,0.321999997,0.328999996,541980000
11/9/2009,0.333499998,0.341250002,0.333249986,0.336499989,541980000
11/10/2009,0.337749988,0.337749988,0.324000001,0.328249991,541980000
11/11/2009,0.33375001,0.345499992,0.333249986,0.337500006,541980000
11/12/2009,0.340499997,0.346249998,0.335500002,0.336499989,541980000
11/13/2009,0.336250007,0.340750009,0.334749997,0.338999987,541980000
11/16/2009,0.342000008,0.347750008,0.340249985,0.34375,541980000
11/17/2009,0.344000012,0.344000012,0.336750001,0.343250006,541980000
11/18/2009,0.340000004,0.341250002,0.332249999,0.338,541980000
11/19/2009,0.330749989,0.330749989,0.318500012,0.324499995,541980000
11/20/2009,0.317000002,0.324000001,0.316249996,0.32249999,541980000
11/23/2009,0.327250004,0.333249986,0.323500007,0.324999988,541980000
11/24/2009,0.323500007,0.325749993,0.317750007,0.323000014,541980000
11/25/2009,0.32675001,0.331250012,0.324499995,0.32675001,541980000
11/27/2009,0.314999998,0.323500007,0.313250005,0.319750011,541980000
11/30/2009,0.32100001,0.32675001,0.317499995,0.326499999,541980000
12/1/2009,0.328249991,0.336750001,0.326499999,0.333000004,541980000
12/2/2009,0.33375001,0.34375,0.331750005,0.342999995,541980000
12/3/2009,0.347000003,0.353249997,0.34525001,0.345750004,541980000
12/4/2009,0.35225001,0.35800001,0.346749991,0.3565,541980000
12/7/2009,0.39625001,0.411249995,0.377499998,0.402249992,541980000
12/8/2009,0.395749986,0.397500008,0.380499989,0.382750005,541980000
12/9/2009,0.386750013,0.395249993,0.382999986,0.392250001,541980000
12/10/2009,0.395000011,0.397500008,0.384000003,0.385250002,541980000
12/11/2009,0.388500005,0.388999999,0.37924999,0.380250007,541980000
12/14/2009,0.385749996,0.393000007,0.381500006,0.391750008,541980000
12/15/2009,0.388999999,0.39774999,0.388000011,0.391250014,541980000
12/16/2009,0.405250013,0.427249998,0.402999997,0.422749996,541980000
12/17/2009,0.423999995,0.437000006,0.414499998,0.420749992,541980000
12/18/2009,0.424250007,0.425749987,0.415499985,0.42050001,541980000
12/21/2009,0.423000008,0.437249988,0.422500014,0.435499996,541980000
12/22/2009,0.435499996,0.451499999,0.435000002,0.446999997,541980000
12/23/2009,0.451249987,0.45449999,0.445499986,0.453249991,541980000
12/24/2009,0.45449999,0.455249995,0.450500011,0.452250004,541980000
12/28/2009,0.451499999,0.455500007,0.440499991,0.444999993,541980000
12/29/2009,0.443500012,0.45175001,0.442499995,0.450500011,541980000
12/30/2009,0.454750001,0.469500005,0.451499999,0.466749996,541980000
12/31/2009,0.467750013,0.473749995,0.466500014,0.467000008,541980000
1/4/2010,0.462749988,0.465499997,0.452749997,0.462249994,541980000
1/5/2010,0.460500002,0.474000007,0.460500002,0.469000012,541980000
1/6/2010,0.46875,0.47299999,0.464249998,0.472000003,541980000
1/7/2010,0.469500005,0.471500009,0.459250003,0.462749988,541980000
1/8/2010,0.458999991,0.467000008,0.456250012,0.463750005,541980000
1/11/2010,0.466250002,0.468250006,0.450749993,0.457249999,541980000
1/12/2010,0.450500011,0.452250004,0.432249993,0.44174999,541980000
1/13/2010,0.444750011,0.449250013,0.42750001,0.447750002,541980000
1/14/2010,0.442250013,0.445499986,0.43325001,0.440750003,541980000
1/15/2010,0.4375,0.441249996,0.421999991,0.427749991,541980000
1/19/2010,0.424499989,0.438499987,0.42324999,0.435750008,541980000
1/20/2010,0.430249989,0.435750008,0.424499989,0.433999985,541980000
1/21/2010,0.433750004,0.441500008,0.422250003,0.426250011,541980000
1/22/2010,0.421249986,0.42899999,0.409000009,0.411500007,541980000
1/25/2010,0.418249995,0.426499993,0.415250003,0.418500006,541980000
1/26/2010,0.416500002,0.419250011,0.405000001,0.405250013,541980000
1/27/2010,0.405000001,0.417750001,0.4005,0.41624999,541980000
1/28/2010,0.419499993,0.421000004,0.396499991,0.402249992,541980000
1/29/2010,0.406749994,0.411249995,0.378749996,0.384750009,541980000
2/1/2010,0.386249989,0.414999992,0.382999986,0.414249986,541980000
2/2/2010,0.412750006,0.423750013,0.411500007,0.418500006,541980000
2/3/2010,0.41475001,0.423750013,0.412750006,0.421999991,541980000
2/4/2010,0.418249995,0.418249995,0.393000007,0.397500008,541980000
2/5/2010,0.397000015,0.406500012,0.389999986,0.405499995,541980000
2/8/2010,0.404249996,0.414499998,0.396750003,0.40474999,541980000
2/9/2010,0.411249995,0.413249999,0.397500008,0.401499987,541980000
2/10/2010,0.404000014,0.412999988,0.401250005,0.409249991,541980000
2/11/2010,0.415749997,0.432500005,0.412750006,0.428000003,541980000
2/12/2010,0.425000012,0.442499995,0.420249999,0.433750004,541980000
2/16/2010,0.439500004,0.443500012,0.434249997,0.44174999,541980000
2/17/2010,0.447250009,0.44749999,0.43325001,0.44600001,541980000
2/18/2010,0.421499997,0.423750013,0.405250013,0.416750014,541980000
2/19/2010,0.414999992,0.419499993,0.412499994,0.414499998,541980000
2/22/2010,0.41624999,0.422500014,0.412499994,0.415250003,541980000
2/23/2010,0.416500002,0.418249995,0.400999993,0.405250013,541980000
2/24/2010,0.408749998,0.417750001,0.407499999,0.413749993,541980000
2/25/2010,0.404249996,0.411000013,0.393999994,0.409999996,541980000
2/26/2010,0.407999992,0.411000013,0.402500004,0.405000001,541980000
3/1/2010,0.405250013,0.42324999,0.40200001,0.421249986,541980000
